meter_reading,consumed_power,white_goods
21617.8628,0.0775,0.0775
21617.932,0.0692,0.0692
21618.0106,0.0786,0.0786
21618.0781,0.0675,0.0675
21618.1602,0.0821,0.0821
21618.2592,0.099,0.074
21618.3575,0.0983,0.0709
21618.4528,0.0953,0.0727
21618.5478,0.095,0.0702
21618.9233,0.3755,0.351
21619.2662,0.3429,0.32
21619.4216,0.1554,0.0821
21619.5692,0.1476,0.0692
21619.7198,0.1506,0.0742
21619.8755,0.1557,0.081
21620.0194,0.1439,0.0676
21620.1638,0.1444,0.0713
21620.315,0.1512,0.0753
21620.462,0.147,0.0719
21620.6143,0.1523,0.0786
21620.7786,0.1643,0.0822
21620.9205,0.1419,0.0701
21621.0644,0.1439,0.072
21621.2497,0.1853,0.07
21621.4429,0.1932,0.0706
21621.6415,0.1986,0.0817
21621.8295,0.188,0.0736
21622.0197,0.1902,0.0687
21622.2182,0.1985,0.0809
21622.335,0.1168,0.0754
21622.4461,0.1111,0.0687
21622.516,0.0699,0.0699
21622.5933,0.0773,0.0773
21623.6511,1.0578,0.0765
21624.7689,1.1178,0.0813
21625.8313,1.0624,0.0812
21626.9758,1.1445,0.0762
21628.0052,1.0294,0.0808
21629.0052,1.0,0.0699
21629.0788,0.0736,0.0736
21629.1509,0.0721,0.0721
21629.2283,0.0774,0.0774
21629.297,0.0687,0.0687
21629.3709,0.0739,0.0739
21629.4412,0.0703,0.0703
21629.5187,0.0775,0.0775
21629.5891,0.0704,0.0704
21629.6694,0.0803,0.0803
21629.7378,0.0684,0.0684
21629.81,0.0722,0.0722
21629.8881,0.0781,0.0781
21629.9573,0.0692,0.0692
21630.0344,0.0771,0.0771
21630.1384,0.104,0.0779
21630.2447,0.1063,0.0796
21630.352,0.1073,0.0804
21630.4579,0.1059,0.0792
21630.7902,0.3323,0.3048
21631.129,0.3388,0.3145
21631.2717,0.1427,0.0719
21631.4238,0.1521,0.0745
21631.5846,0.1608,0.0798
21631.7338,0.1492,0.0757
21631.8794,0.1456,0.075
21632.0286,0.1492,0.0729
21632.1803,0.1517,0.0797
21632.334,0.1537,0.0795
21632.4794,0.1454,0.0725
21632.6344,0.155,0.0775
21632.7811,0.1467,0.0703
21632.9282,0.1471,0.0758
21633.1085,0.1803,0.0687
21633.2921,0.1836,0.0716
21633.4753,0.1832,0.0693
21633.6663,0.191,0.0765
21633.8474,0.1811,0.0678
21634.0435,0.1961,0.0816
21634.1665,0.123,0.0825
21634.2728,0.1063,0.0697
21634.3464,0.0736,0.0736
21634.4169,0.0705,0.0705
21635.5494,1.1325,0.0702
21636.5589,1.0095,0.0678
21637.6149,1.056,0.0741
21638.683,1.0681,0.0776
21639.7479,1.0649,0.0718
21640.724,0.9761,0.0682
21640.7978,0.0738,0.0738
21640.8726,0.0748,0.0748
21640.9424,0.0698,0.0698
21641.0232,0.0808,0.0808
21641.1015,0.0783,0.0783
21641.169,0.0675,0.0675
21641.2468,0.0778,0.0778
21641.3152,0.0684,0.0684
21641.3872,0.072,0.072
21641.4673,0.0801,0.0801
21641.5395,0.0722,0.0722
21641.6158,0.0763,0.0763
21641.6877,0.0719,0.0719
21641.7649,0.0772,0.0772
21641.8662,0.1013,0.078
21641.9664,0.1002,0.0751
21642.0647,0.0983,0.0754
21642.1563,0.0916,0.0684
21642.5125,0.3562,0.3311
21642.8582,0.3457,0.3224
21642.997,0.1388,0.0699
21643.1471,0.1501,0.0711
21643.2903,0.1432,0.0717
21643.4474,0.1571,0.0765
21643.6052,0.1578,0.0822
21643.7528,0.1476,0.0757
21643.8935,0.1407,0.0688
21644.0521,0.1586,0.0804
21644.2039,0.1518,0.07
21644.3484,0.1445,0.0706
21644.5029,0.1545,0.0776
21644.6428,0.1399,0.0691
21644.828,0.1852,0.073
21645.0195,0.1915,0.081
21645.2132,0.1937,0.0777
21645.3999,0.1867,0.0718
21645.5975,0.1976,0.0814
21645.7929,0.1954,0.0806
21645.9057,0.1128,0.0698
21646.0262,0.1205,0.0814
21646.1032,0.077,0.077
21646.1755,0.0723,0.0723
21647.1609,0.9854,0.0685
21648.2343,1.0734,0.08
21649.3376,1.1033,0.0816
21650.4859,1.1483,0.0765
21651.4954,1.0095,0.073
21652.5778,1.0824,0.0725
21652.6577,0.0799,0.0799
21652.73,0.0723,0.0723
21652.8118,0.0818,0.0818
21652.8918,0.08,0.08
21652.9623,0.0705,0.0705
21653.0385,0.0762,0.0762
21653.1195,0.081,0.081
21653.1974,0.0779,0.0779
21653.2696,0.0722,0.0722
21653.3407,0.0711,0.0711
21653.4109,0.0702,0.0702
21653.479,0.0681,0.0681
21653.5544,0.0754,0.0754
21653.6237,0.0693,0.0693
21653.7241,0.1004,0.076
21653.8275,0.1034,0.076
21653.9345,0.107,0.0796
21654.0287,0.0942,0.0687
21654.3786,0.3499,0.3265
21654.7331,0.3545,0.3301
21654.8872,0.1541,0.0807
21655.0352,0.148,0.0689
21655.1806,0.1454,0.0686
21655.3345,0.1539,0.0786
21655.4765,0.142,0.0702
21655.6229,0.1464,0.0728
21655.7771,0.1542,0.08
21655.9291,0.152,0.0802
21656.0808,0.1517,0.0809
21656.2331,0.1523,0.0725
21656.3826,0.1495,0.0752
21656.5328,0.1502,0.0686
21656.7193,0.1865,0.0765
21656.9034,0.1841,0.0682
21657.0984,0.195,0.0824
21657.2956,0.1972,0.0823
21657.4833,0.1877,0.0722
21657.6689,0.1856,0.0715
21657.7889,0.12,0.0815
21657.9117,0.1228,0.0823
21657.9911,0.0794,0.0794
21658.0702,0.0791,0.0791
21659.1043,1.0341,0.0676
21660.2067,1.1024,0.0748
21661.3746,1.1679,0.0814
21662.4574,1.0828,0.0771
21663.4323,0.9749,0.0716
21664.4175,0.9852,0.0682
21664.4875,0.07,0.07
21664.5681,0.0806,0.0806
21664.6496,0.0815,0.0815
21664.7284,0.0788,0.0788
21664.7984,0.07,0.07
21664.8669,0.0685,0.0685
21664.9432,0.0763,0.0763
21665.0205,0.0773,0.0773
21665.0908,0.0703,0.0703
21665.1661,0.0753,0.0753
21665.2364,0.0703,0.0703
21665.311,0.0746,0.0746
21665.3838,0.0728,0.0728
21665.4654,0.0816,0.0816
21665.5701,0.1047,0.0785
21665.6705,0.1004,0.0746
21665.7712,0.1007,0.0753
21665.8695,0.0983,0.0745
21666.2106,0.3411,0.3152
21666.564,0.3534,0.3297
21666.7221,0.1581,0.0803
21666.8771,0.155,0.078
21667.0389,0.1618,0.0815
21667.1841,0.1452,0.0699
21667.327,0.1429,0.0687
21667.4735,0.1465,0.0727
21667.6163,0.1428,0.0733
21667.7692,0.1529,0.0753
21667.9232,0.154,0.0754
21668.0763,0.1531,0.0783
21668.2284,0.1521,0.0754
21668.3775,0.1491,0.0809
21668.5747,0.1972,0.0815
21668.762,0.1873,0.0748
21668.9466,0.1846,0.0764
21669.1444,0.1978,0.0812
21669.3428,0.1984,0.0808
21669.5379,0.1951,0.0818
21669.6603,0.1224,0.0815
21669.7733,0.113,0.0691
21669.8443,0.071,0.071
21669.915,0.0707,0.0707
21671.0228,1.1078,0.0687
21672.1802,1.1574,0.0788
21673.3238,1.1436,0.0703
21674.4927,1.1689,0.0818
21675.658,1.1653,0.0732
21676.7998,1.1418,0.0713
21676.8817,0.0819,0.0819
21676.9585,0.0768,0.0768
21677.0292,0.0707,0.0707
21677.1022,0.073,0.073
21677.1732,0.071,0.071
21677.2513,0.0781,0.0781
21677.3291,0.0778,0.0778
21677.4085,0.0794,0.0794
21677.4834,0.0749,0.0749
21677.5656,0.0822,0.0822
21677.636,0.0704,0.0704
21677.7053,0.0693,0.0693
21677.7745,0.0692,0.0692
21677.852,0.0775,0.0775
21677.9573,0.1053,0.0816
21678.0519,0.0946,0.0713
21678.1602,0.1083,0.0821
21678.2597,0.0995,0.0733
21678.6333,0.3736,0.3486
21678.9768,0.3435,0.3188
21679.128,0.1512,0.08
21679.2874,0.1594,0.0801
21679.4406,0.1532,0.0795
21679.5848,0.1442,0.0712
21679.7267,0.1419,0.0722
21679.8711,0.1444,0.068
21680.0214,0.1503,0.0728
21680.1706,0.1492,0.0744
21680.3229,0.1523,0.0725
21680.47,0.1471,0.077
21680.627,0.157,0.0792
21680.7792,0.1522,0.071
21680.9655,0.1863,0.0742
21681.157,0.1915,0.0731
21681.3535,0.1965,0.0785
21681.5488,0.1953,0.0818
21681.7342,0.1854,0.0687
21681.9203,0.1861,0.0746
21682.0276,0.1073,0.0687
21682.147,0.1194,0.0786
21682.222,0.075,0.075
21682.2936,0.0716,0.0716
21683.2877,0.9941,0.0694
21684.3819,1.0942,0.0692
21685.4344,1.0525,0.0705
21686.5987,1.1643,0.0782
21687.6538,1.0551,0.0686
21688.7799,1.1261,0.0803
21688.8606,0.0807,0.0807
21688.9302,0.0696,0.0696
21689.0046,0.0744,0.0744
21689.0759,0.0713,0.0713
21689.1553,0.0794,0.0794
21689.2294,0.0741,0.0741
21689.2985,0.0691,0.0691
21689.3808,0.0823,0.0823
21689.4559,0.0751,0.0751
21689.5323,0.0764,0.0764
21689.6015,0.0692,0.0692
21689.6693,0.0678,0.0678
21689.7422,0.0729,0.0729
21689.817,0.0748,0.0748
21689.9126,0.0956,0.0715
21690.0089,0.0963,0.0721
21690.1044,0.0955,0.0702
21690.2047,0.1003,0.0737
21690.5486,0.3439,0.3212
21690.8862,0.3376,0.3141
21691.0288,0.1426,0.0713
21691.1802,0.1514,0.077
21691.3252,0.145,0.0701
21691.4706,0.1454,0.0732
21691.6115,0.1409,0.0692
21691.7576,0.1461,0.0754
21691.9059,0.1483,0.0705
21692.0629,0.157,0.0817
21692.216,0.1531,0.0783
21692.3738,0.1578,0.0819
21692.5158,0.142,0.0694
21692.6738,0.158,0.0799
21692.861,0.1872,0.0748
21693.054,0.193,0.0689
21693.2518,0.1978,0.0803
21693.4419,0.1901,0.0684
21693.6319,0.19,0.076
21693.8217,0.1898,0.0764
21693.9326,0.1109,0.0679
21694.0407,0.1081,0.0712
21694.1171,0.0764,0.0764
21694.1946,0.0775,0.0775
21695.3759,1.1813,0.0819
21696.5042,1.1283,0.0747
21697.5512,1.047,0.0704
21698.7133,1.1621,0.0789
21699.8714,1.1581,0.0824
21700.8701,0.9987,0.0683
21700.948,0.0779,0.0779
21701.0204,0.0724,0.0724
21701.0993,0.0789,0.0789
21701.1802,0.0809,0.0809
21701.2624,0.0822,0.0822
21701.3384,0.076,0.076
21701.4199,0.0815,0.0815
21701.4882,0.0683,0.0683
21701.5655,0.0773,0.0773
21701.6343,0.0688,0.0688
21701.7026,0.0683,0.0683
21701.7819,0.0793,0.0793
21701.8503,0.0684,0.0684
21701.9188,0.0685,0.0685
21702.0192,0.1004,0.0767
21702.1262,0.107,0.0814
21702.2303,0.1041,0.0789
21702.3345,0.1042,0.0769
21702.7055,0.371,0.3464
21703.0784,0.3729,0.3465
21703.2246,0.1462,0.072
21703.3789,0.1543,0.0786
21703.5264,0.1475,0.0755
21703.6687,0.1423,0.0711
21703.8185,0.1498,0.0739
21703.9808,0.1623,0.0808
21704.1384,0.1576,0.0789
21704.2833,0.1449,0.0682
21704.4417,0.1584,0.0819
21704.592,0.1503,0.0786
21704.7497,0.1577,0.0803
21704.9001,0.1504,0.0749
21705.0899,0.1898,0.0727
21705.2894,0.1995,0.0781
21705.4787,0.1893,0.0758
21705.6656,0.1869,0.0775
21705.8557,0.1901,0.0762
21706.0516,0.1959,0.0798
21706.162,0.1104,0.0714
21706.2758,0.1138,0.0744
21706.3445,0.0687,0.0687
21706.4203,0.0758,0.0758
21707.4123,0.992,0.0755
21708.4986,1.0863,0.079
21709.6167,1.1181,0.0792
21710.7808,1.1641,0.0758
21711.8154,1.0346,0.0723
21712.8761,1.0607,0.0791
21712.9558,0.0797,0.0797
21713.0252,0.0694,0.0694
21713.0949,0.0697,0.0697
21713.1663,0.0714,0.0714
21713.2338,0.0675,0.0675
21713.3114,0.0776,0.0776
21713.3857,0.0743,0.0743
21713.4553,0.0696,0.0696
21713.5253,0.07,0.07
21713.6007,0.0754,0.0754
21713.6823,0.0816,0.0816
21713.7643,0.082,0.082
21713.8432,0.0789,0.0789
21713.9179,0.0747,0.0747
21714.0167,0.0988,0.0725
21714.1201,0.1034,0.0769
21714.217,0.0969,0.0736
21714.3203,0.1033,0.0764
21714.6599,0.3396,0.317
21714.9954,0.3355,0.3118
21715.1446,0.1492,0.0732
21715.2868,0.1422,0.0702
21715.4372,0.1504,0.0795
21715.5854,0.1482,0.076
21715.7366,0.1512,0.0757
21715.8888,0.1522,0.0783
21716.0343,0.1455,0.0751
21716.1848,0.1505,0.0764
21716.3392,0.1544,0.0791
21716.496,0.1568,0.0788
21716.639,0.143,0.0705
21716.7959,0.1569,0.0822
21716.9767,0.1808,0.0698
21717.1653,0.1886,0.0686
21717.3498,0.1845,0.0715
21717.5453,0.1955,0.0739
21717.7324,0.1871,0.0737
21717.9317,0.1993,0.0773
21718.0504,0.1187,0.0805
21718.1722,0.1218,0.0823
21718.2495,0.0773,0.0773
21718.3172,0.0677,0.0677
21719.3895,1.0723,0.0683
21720.5456,1.1561,0.0736
21721.5326,0.987,0.0751
21722.5595,1.0269,0.0779
53433.1016,1.1016,0.0743
53434.1624,1.0608,0.0699
53435.7392,1.5768,0.6296
53436.9285,1.1893,0.0683
53437.9838,1.0553,0.0797
53439.1002,1.1164,0.0744
53440.764,1.6638,0.6112
53441.7944,1.0304,0.0711
53442.9574,1.163,0.0811
53444.1143,1.1569,0.0808
53445.8043,1.69,0.5779
53447.4956,1.6913,0.6041
53448.1592,0.6636,0.6581
53448.8175,0.6583,0.6535
53448.9078,0.0903,0.0748
53449.6049,0.6971,0.6813
53450.216,0.6111,0.6061
53450.8093,0.5933,0.5797
53450.8967,0.0874,0.0821
53451.5674,0.6707,0.6653
53451.6447,0.0773,0.0728
53451.7342,0.0895,0.0733
53452.3374,0.6032,0.5891
53452.4111,0.0737,0.069
53453.0394,0.6283,0.6129
53453.6402,0.6008,0.5851
53453.7184,0.0782,0.0736
53453.8075,0.0891,0.0746
53453.8798,0.0723,0.0675
53453.9551,0.0753,0.07
53454.5902,0.6351,0.6194
53455.182,0.5918,0.577
53455.2668,0.0848,0.0796
53455.8727,0.6059,0.5903
53455.9672,0.0945,0.0788
53456.6377,0.6705,0.655
53457.2584,0.6207,0.591
53457.3657,0.1073,0.0778
53458.3128,0.9471,0.877
53458.7169,0.4041,0.3221
53459.4849,0.768,0.6569
53460.2364,0.7515,0.651
53461.9646,1.7282,0.6099
53463.625,1.6604,0.6331
53464.7521,1.1271,0.0695
53465.8776,1.1255,0.0716
53467.0296,1.152,0.078
53468.7027,1.6731,0.5663
53470.2512,1.5485,0.591
53472.0437,1.7925,0.664
53473.2088,1.1651,0.0677
53474.8121,1.6033,0.5759
53475.9826,1.1705,0.0692
53477.0438,1.0612,0.0806
53478.6951,1.6513,0.6358
53480.3874,1.6923,0.6374
53482.0074,1.62,0.632
53483.1598,1.1524,0.07
53484.3029,1.1431,0.0757
53485.9428,1.6399,0.6271
53486.0304,0.0876,0.0733
53486.1269,0.0965,0.0816
53486.2125,0.0856,0.0708
53486.8282,0.6157,0.601
53486.9095,0.0813,0.0765
53486.9965,0.087,0.0723
53487.669,0.6725,0.6678
53487.7524,0.0834,0.0685
53487.8375,0.0851,0.0799
53487.9322,0.0947,0.0797
53488.5561,0.6239,0.6084
53488.6458,0.0897,0.0746
53489.2709,0.6251,0.6205
53489.3552,0.0843,0.0693
53489.9769,0.6217,0.6061
53490.609,0.6321,0.6157
53491.2986,0.6896,0.6756
53491.3931,0.0945,0.0783
53491.4782,0.0851,0.0802
53491.5714,0.0932,0.0786
53492.244,0.6726,0.6588
53492.8242,0.5802,0.5757
53492.8968,0.0726,0.0678
53492.982,0.0852,0.0711
53493.6661,0.6841,0.6553
53493.7807,0.1146,0.0745
53494.1706,0.3899,0.3088
53495.1194,0.9488,0.8796
53495.3078,0.1884,0.0738
53496.0072,0.6994,0.5949
53497.7177,1.7105,0.6048
53499.4994,1.7817,0.6441
53501.2346,1.7352,0.6677
53502.3849,1.1503,0.0799
53504.182,1.7971,0.6402
53505.8824,1.7004,0.6184
53507.4725,1.5901,0.6489
53509.1667,1.6942,0.5995
53510.902,1.7353,0.6005
53512.6051,1.7031,0.5739
53514.2789,1.6738,0.5913
53515.4081,1.1292,0.0783
53516.9526,1.5445,0.603
53518.6476,1.695,0.6168
53519.7976,1.15,0.0716
53520.9988,1.2012,0.0682
53522.0722,1.0734,0.0721
53523.1637,1.0915,0.0791
53523.7651,0.6014,0.5855
53523.8453,0.0802,0.075
53524.5172,0.6719,0.6582
53524.5987,0.0815,0.077
53524.6855,0.0868,0.0819
53524.7702,0.0847,0.0703
53525.4482,0.678,0.6631
53526.0213,0.5731,0.5684
53526.1053,0.084,0.0689
53526.1818,0.0765,0.0714
53526.8126,0.6308,0.6255
53527.4444,0.6318,0.6269
53527.5187,0.0743,0.0698
53528.1592,0.6405,0.6256
53528.2415,0.0823,0.0778
53528.8525,0.611,0.5953
53528.9359,0.0834,0.0781
53529.0177,0.0818,0.0771
53529.1118,0.0941,0.079
53529.7683,0.6565,0.6512
53530.4294,0.6611,0.6467
53530.5154,0.086,0.0707
53531.1168,0.6014,0.596
53531.2043,0.0875,0.0714
53531.8387,0.6344,0.5934
53531.9404,0.1017,0.0707
53532.3215,0.3811,0.3095
53532.7491,0.4276,0.3497
53533.4741,0.725,0.6187
53533.6602,0.1861,0.0735
53534.8873,1.2271,0.08
53536.6338,1.7465,0.5869
53538.4206,1.7868,0.6485
53540.1771,1.7565,0.6793
53541.8034,1.6263,0.6155
53543.5816,1.7782,0.6623
53545.2139,1.6323,0.5899
53546.329,1.1151,0.0703
53547.4209,1.0919,0.0677
53549.0254,1.6045,0.5712
53550.6468,1.6214,0.6468
53551.7081,1.0613,0.0817
53552.8116,1.1035,0.0676
53553.9314,1.1198,0.0678
53555.5696,1.6382,0.6087
53557.2752,1.7056,0.6348
53558.3163,1.0411,0.0704
53559.8894,1.5731,0.6321
53559.9742,0.0848,0.0701
53560.6285,0.6543,0.6498
53560.7122,0.0837,0.079
53561.3921,0.6799,0.6744
53561.485,0.0929,0.0775
53562.1436,0.6586,0.6442
53562.2205,0.0769,0.0723
53562.8609,0.6404,0.6256
53563.5338,0.6729,0.6677
53564.1338,0.6,0.5858
53564.7736,0.6398,0.6347
53565.457,0.6834,0.6784
53566.1312,0.6742,0.6604
53566.2265,0.0953,0.0794
53566.8225,0.596,0.5811
53566.9054,0.0829,0.0684
53566.9872,0.0818,0.0764
53567.0728,0.0856,0.0809
53567.1592,0.0864,0.0811
53567.8349,0.6757,0.6709
53567.9175,0.0826,0.0778
53568.0032,0.0857,0.0804
53568.6095,0.6063,0.6009
53568.6868,0.0773,0.0726
53568.7917,0.1049,0.073
53569.4891,0.6974,0.6567
53569.9036,0.4145,0.3436
53570.2768,0.3732,0.3043
53570.9845,0.7077,0.5944
53571.1651,0.1806,0.0702
53572.418,1.2529,0.0805
53574.085,1.667,0.5948
53575.8275,1.7425,0.609
53577.0726,1.2451,0.0718
53578.1909,1.1183,0.0755
53579.279,1.0881,0.0732
53580.9446,1.6656,0.5933
53582.0718,1.1272,0.071
53583.7472,1.6754,0.5755
53585.5162,1.769,0.6467
53587.1501,1.6339,0.5797
53588.2011,1.051,0.078
53589.3386,1.1375,0.0678
53590.5313,1.1927,0.0769
53591.6754,1.1441,0.0771
53592.7786,1.1032,0.0719
53593.9324,1.1538,0.0763
53595.0895,1.1571,0.0814
53595.1684,0.0789,0.0735
53595.8009,0.6325,0.6175
53596.4711,0.6702,0.6557
53597.0974,0.6263,0.6117
53597.1887,0.0913,0.076
53597.7838,0.5951,0.59
53597.8631,0.0793,0.0743
53598.4688,0.6057,0.6006
53598.5448,0.076,0.0715
53598.6275,0.0827,0.0779
53598.7004,0.0729,0.0679
53598.7846,0.0842,0.0693
53598.8768,0.0922,0.0767
53599.4777,0.6009,0.5859
53600.1104,0.6327,0.6174
53600.2018,0.0914,0.0762
53600.2889,0.0871,0.0728
53600.8971,0.6082,0.6035
53600.9762,0.0791,0.0741
53601.0628,0.0866,0.0819
53601.6984,0.6356,0.6206
53602.3942,0.6958,0.6813
53603.0689,0.6747,0.67
53603.709,0.6401,0.6355
53603.8151,0.1061,0.0736
53604.5173,0.7022,0.6743
53605.4094,0.8921,0.8167
53606.4134,1.004,0.9231
53606.6001,0.1867,0.0753
53607.2654,0.6653,0.572
53608.9307,1.6653,0.6219
53610.1259,1.1952,0.0757
53611.24,1.1141,0.0709
53612.4208,1.1808,0.077
53614.1463,1.7255,0.6421
53615.8169,1.6706,0.6201
53617.4875,1.6706,0.6459
53618.5936,1.1061,0.0716
53620.32,1.7264,0.6148
53621.9794,1.6594,0.6601
53623.6937,1.7143,0.6767
53624.8453,1.1516,0.0686
53626.4945,1.6492,0.585
53627.6575,1.163,0.0805
53628.8692,1.2117,0.0783
53629.8783,1.0091,0.0681
53631.5236,1.6453,0.6133
53632.6284,1.1048,0.0725
53632.7016,0.0732,0.0683
53632.7958,0.0942,0.0791
53633.4267,0.6309,0.6261
53633.5103,0.0836,0.0688
53634.1457,0.6354,0.6307
53634.2263,0.0806,0.0758
53634.8106,0.5843,0.5789
53634.8833,0.0727,0.0677
53635.5566,0.6733,0.6686
53635.654,0.0974,0.0813
53635.7426,0.0886,0.0739
53636.3802,0.6376,0.6232
53636.465,0.0848,0.0796
53637.1062,0.6412,0.6361
53637.2035,0.0973,0.0824
53637.8863,0.6828,0.6775
53637.9794,0.0931,0.079
53638.5668,0.5874,0.5731
53638.6564,0.0896,0.0739
53638.7481,0.0917,0.0767
53638.83,0.0819,0.0766
53639.4478,0.6178,0.6029
53640.1222,0.6744,0.6597
53640.7469,0.6247,0.6087
53640.848,0.1011,0.0728
53641.4606,0.6126,0.5813
53641.8769,0.4163,0.3415
53642.7897,0.9128,0.8421
53643.465,0.6753,0.5777
53643.6441,0.1791,0.0813
53645.3554,1.7113,0.6729
53647.1976,1.8422,0.6391
53648.2899,1.0923,0.077
53649.4769,1.187,0.0774
53650.6546,1.1777,0.0764
53651.807,1.1524,0.0772
53653.5441,1.7371,0.6595
53654.5979,1.0538,0.0679
53655.6534,1.0555,0.0724
53656.8001,1.1467,0.0823
53658.0008,1.2007,0.0801
53659.6138,1.613,0.5953
53661.2488,1.635,0.6536
53663.0076,1.7588,0.6652
53664.6936,1.686,0.6598
53665.8175,1.1239,0.0825
53666.9791,1.1616,0.0799
53668.6119,1.6328,0.6618
53669.2532,0.6413,0.6265
53669.3431,0.0899,0.0741
53669.9963,0.6532,0.6479
53670.0898,0.0935,0.0788
53670.7349,0.6451,0.6306
53670.8148,0.0799,0.0753
53670.8884,0.0736,0.0683
53670.9796,0.0912,0.0762
53671.6582,0.6786,0.6736
53671.7513,0.0931,0.0779
53671.8374,0.0861,0.0812
53671.9327,0.0953,0.0799
53672.5559,0.6232,0.618
53673.2123,0.6564,0.6511
53673.3066,0.0943,0.079
53673.4042,0.0976,0.0817
53673.4861,0.0819,0.0768
53673.5721,0.086,0.071
53673.6529,0.0808,0.0762
53674.2584,0.6055,0.6008
53674.355,0.0966,0.0816
53675.0186,0.6636,0.6589
53675.102,0.0834,0.078
53675.1867,0.0847,0.0792
53675.3049,0.1182,0.079
53675.9151,0.6102,0.5805
53676.9057,0.9906,0.9153
53677.3071,0.4014,0.3197
53678.0565,0.7494,0.6521
53678.2453,0.1888,0.0775
53679.3461,1.1008,0.0739
53680.4787,1.1326,0.0691
53681.5681,1.0894,0.0727
53683.3956,1.8275,0.6591
53684.5027,1.1071,0.0693
53686.2181,1.7154,0.5899
53687.9072,1.6891,0.6545
53689.5677,1.6605,0.5788
53691.3414,1.7737,0.6439
53693.0474,1.706,0.5861
53694.6493,1.6019,0.6398
53696.3355,1.6862,0.6361
53697.4049,1.0694,0.0801
53698.5653,1.1604,0.0703
53699.6767,1.1114,0.075
53700.8614,1.1847,0.072
53701.9881,1.1267,0.0786
53703.6231,1.635,0.6741
53703.7198,0.0967,0.0816
53703.814,0.0942,0.0787
53703.8963,0.0823,0.0769
53703.9702,0.0739,0.0688
53704.0622,0.092,0.076
53704.7459,0.6837,0.6697
53705.3426,0.5967,0.5915
53705.433,0.0904,0.075
53706.0755,0.6425,0.6279
53706.7225,0.647,0.6321
53707.3097,0.5872,0.582
53707.386,0.0763,0.0717
53707.4717,0.0857,0.0805
53708.0903,0.6186,0.6037
53708.7475,0.6572,0.6429
53708.8333,0.0858,0.0712
53709.4535,0.6202,0.6061
53709.5453,0.0918,0.0765
53710.1916,0.6463,0.6411
53710.2703,0.0787,0.0736
53710.9046,0.6343,0.6297
53710.9843,0.0797,0.075
53711.065,0.0807,0.0761
53711.1616,0.0966,0.082
53711.2723,0.1107,0.0725
53711.38,0.1077,0.0682
53712.3322,0.9522,0.8785
53713.3295,0.9973,0.9143
53714.0403,0.7108,0.6153
53714.7827,0.7424,0.6403
53716.4278,1.6451,0.63
53718.0087,1.5809,0.5776
53719.8162,1.8075,0.659
53721.0399,1.2237,0.0726
53722.1977,1.1578,0.0798
53723.2907,1.093,0.0773
53724.4001,1.1094,0.0737
53726.1245,1.7244,0.6287
53727.2353,1.1108,0.0778
53728.3045,1.0692,0.0804
53730.0052,1.7007,0.5863
53731.1765,1.1713,0.0765
53732.9028,1.7263,0.6355
53734.6024,1.6996,0.6186
53735.7508,1.1484,0.0714
53736.7696,1.0188,0.0688
53738.5546,1.785,0.6702
53740.3181,1.7635,0.6489
53740.4027,0.0846,0.0801
53740.4877,0.085,0.0701
53741.0744,0.5867,0.5817
53741.1496,0.0752,0.0706
53741.226,0.0764,0.0709
53741.3144,0.0884,0.0737
53741.3919,0.0775,0.0723
53741.4712,0.0793,0.0741
53741.5569,0.0857,0.0702
53741.6542,0.0973,0.0821
53742.2854,0.6312,0.6258
53742.8973,0.6119,0.6069
53743.4935,0.5962,0.5914
53744.0748,0.5813,0.5759
53744.1607,0.0859,0.0806
53744.2516,0.0909,0.0768
53744.3248,0.0732,0.0682
53744.4021,0.0773,0.0727
53744.9812,0.5791,0.574
53745.0648,0.0836,0.0692
53745.1504,0.0856,0.0706
53745.8365,0.6861,0.6708
53745.9316,0.0951,0.0794
53746.6168,0.6852,0.6799
53746.7199,0.1031,0.075
53747.344,0.6241,0.5937
53748.3198,0.9758,0.8988
53749.319,0.9992,0.9267
53749.5096,0.1906,0.0821
53749.6911,0.1815,0.0777
53751.396,1.7049,0.612
53752.4875,1.0915,0.0765
53754.2082,1.7207,0.6227
53755.9933,1.7851,0.6438
53757.2324,1.2391,0.071
53758.9376,1.7052,0.6241
53760.0182,1.0806,0.0735
53761.6449,1.6267,0.6732
53762.7157,1.0708,0.0687
53763.9018,1.1861,0.0821
53764.9833,1.0815,0.0756
53766.7679,1.7846,0.6687
53768.5007,1.7328,0.6403
53770.1314,1.6307,0.5776
53771.1829,1.0515,0.0776
53772.2847,1.1018,0.072
53773.3878,1.1031,0.0759
53774.5347,1.1469,0.0729
53775.1678,0.6331,0.6182
53775.2521,0.0843,0.068
53775.3334,0.0813,0.0768
53775.9229,0.5895,0.5842
53776.0061,0.0832,0.069
53776.0927,0.0866,0.0711
53776.1735,0.0808,0.0762
53776.2463,0.0728,0.0677
53776.3423,0.096,0.0806
53776.9762,0.6339,0.6182
53777.5884,0.6122,0.598
53777.6727,0.0843,0.0793
53777.7664,0.0937,0.078
53777.8534,0.087,0.0823
53778.5274,0.674,0.6692
53779.2181,0.6907,0.6766
53779.3035,0.0854,0.0707
53779.4007,0.0972,0.0814
53779.4829,0.0822,0.0768
53780.1422,0.6593,0.645
53780.2342,0.092,0.078
53780.8497,0.6155,0.6106
53780.9382,0.0885,0.0732
53781.0147,0.0765,0.0715
